trip_id,pickup_time,drop_time,pickup_area,drop_area,distance_km,fare_inr,ride_type,driver_id,trip_duration_mins,hour,weekday,is_peak
2200,2023-07-19 22:20:00,2023-07-19 23:04:00,Whitefield,MG Road,9.2,186.37,Ola,D043,44.0,22,Wednesday,0
2201,2023-07-26 20:36:00,2023-07-26 20:56:00,Marathahalli,Electronic City,13.8,292.87,Auto,D033,20.0,20,Wednesday,0
2202,2023-07-03 14:12:00,2023-07-03 14:56:00,Hebbal,BTM Layout,9.8,185.04,Auto,D048,44.0,14,Monday,0
2203,2023-07-10 07:58:00,2023-07-10 08:32:00,HSR Layout,Whitefield,12.4,288.97,Auto,D033,34.0,7,Monday,1
2204,2023-07-27 22:24:00,2023-07-27 22:44:00,Marathahalli,Indiranagar,6.6,142.06,Uber,D012,20.0,22,Thursday,0
2205,2023-07-23 11:02:00,2023-07-23 11:36:00,Whitefield,Jayanagar,3.3,70.06,Ola,D013,34.0,11,Sunday,0
2206,2023-07-17 15:09:00,2023-07-17 15:46:00,Hebbal,Marathahalli,10.4,240.98,Ola,D048,37.0,15,Monday,0
2207,2023-07-23 13:36:00,2023-07-23 13:46:00,BTM Layout,Hebbal,7.6,145.93,Uber,D015,10.0,13,Sunday,0
2208,2023-07-13 11:54:00,2023-07-13 12:33:00,MG Road,Jayanagar,10.5,252.54,Auto,D043,39.0,11,Thursday,0
2209,2023-07-01 20:17:00,2023-07-01 20:55:00,BTM Layout,HSR Layout,3.8,93.55,Uber,D013,38.0,20,Saturday,0
2210,2023-07-03 06:07:00,2023-07-03 06:18:00,Electronic City,Marathahalli,7.8,167.63,Auto,D009,11.0,6,Monday,0
2211,2023-07-28 20:24:00,2023-07-28 20:50:00,Marathahalli,Koramangala,6.2,133.81,Uber,D006,26.0,20,Friday,0
2212,2023-07-04 08:47:00,2023-07-04 09:04:00,Whitefield,BTM Layout,5.7,138.22,Ola,D007,17.0,8,Tuesday,1
2213,2023-07-10 15:32:00,2023-07-10 15:53:00,Whitefield,Indiranagar,7.0,155.39,Uber,D024,21.0,15,Monday,0
2214,2023-07-05 07:10:00,2023-07-05 07:44:00,Marathahalli,Indiranagar,11.1,274.28,Ola,D013,34.0,7,Wednesday,1
2215,2023-07-27 07:35:00,2023-07-27 08:19:00,Indiranagar,HSR Layout,5.9,119.88,Ola,D015,44.0,7,Thursday,1
2216,2023-07-10 15:18:00,2023-07-10 16:03:00,Indiranagar,Jayanagar,3.7,69.83,Uber,D009,45.0,15,Monday,0
2217,2023-07-01 13:28:00,2023-07-01 14:06:00,Indiranagar,BTM Layout,3.5,83.83,Uber,D024,38.0,13,Saturday,0
2218,2023-07-10 12:16:00,2023-07-10 12:58:00,Marathahalli,Koramangala,6.2,127.19,Ola,D043,42.0,12,Monday,0
2219,2023-07-27 08:21:00,2023-07-27 09:00:00,MG Road,Indiranagar,11.2,246.15,Ola,D011,39.0,8,Thursday,1
2220,2023-07-24 22:36:00,2023-07-24 23:16:00,Whitefield,Marathahalli,10.5,246.81,Uber,D034,40.0,22,Monday,0
2221,2023-07-17 10:26:00,2023-07-17 10:41:00,Koramangala,Hebbal,11.2,221.76,Uber,D015,15.0,10,Monday,0
2222,2023-07-19 07:54:00,2023-07-19 08:35:00,Electronic City,BTM Layout,7.7,139.82,Ola,D003,41.0,7,Wednesday,1
2223,2023-07-12 18:53:00,2023-07-12 19:33:00,MG Road,BTM Layout,6.5,120.18,Auto,D032,40.0,18,Wednesday,1
2224,2023-07-29 12:31:00,2023-07-29 12:42:00,Koramangala,Electronic City,12.2,270.56,Uber,D009,11.0,12,Saturday,0
2225,2023-07-10 13:10:00,2023-07-10 13:32:00,Whitefield,Jayanagar,4.7,104.78,Auto,D001,22.0,13,Monday,0
2226,2023-07-03 07:36:00,2023-07-03 08:07:00,HSR Layout,Marathahalli,12.5,276.48,Auto,D039,31.0,7,Monday,1
2227,2023-07-28 08:45:00,2023-07-28 09:09:00,Electronic City,Jayanagar,4.9,100.69,Ola,D048,24.0,8,Friday,1
2228,2023-07-21 07:42:00,2023-07-21 08:13:00,Electronic City,HSR Layout,6.7,150.11,Auto,D003,31.0,7,Friday,1
2229,2023-07-12 18:55:00,2023-07-12 19:28:00,Koramangala,Jayanagar,10.8,233.52,Uber,D028,33.0,18,Wednesday,1
2230,2023-07-30 06:15:00,2023-07-30 06:30:00,MG Road,Marathahalli,12.6,234.93,Ola,D014,15.0,6,Sunday,0
2231,2023-07-08 11:12:00,2023-07-08 11:26:00,BTM Layout,MG Road,9.0,197.17,Auto,D013,14.0,11,Saturday,0
2232,2023-07-22 07:21:00,2023-07-22 07:47:00,Jayanagar,HSR Layout,6.7,138.8,Ola,D031,26.0,7,Saturday,1
2233,2023-07-21 22:25:00,2023-07-21 22:56:00,Marathahalli,MG Road,10.5,200.57,Ola,D037,31.0,22,Friday,0
2234,2023-07-22 08:12:00,2023-07-22 08:45:00,Jayanagar,Indiranagar,14.0,348.32,Uber,D037,33.0,8,Saturday,1
2235,2023-07-18 12:46:00,2023-07-18 13:18:00,Electronic City,Hebbal,6.3,141.5,Ola,D041,32.0,12,Tuesday,0
2236,2023-07-15 17:00:00,2023-07-15 17:31:00,Marathahalli,Whitefield,9.1,227.49,Uber,D032,31.0,17,Saturday,1
2237,2023-07-05 07:31:00,2023-07-05 08:13:00,Hebbal,Indiranagar,12.2,255.65,Uber,D012,42.0,7,Wednesday,1
2238,2023-07-08 22:34:00,2023-07-08 22:47:00,Hebbal,MG Road,11.5,278.03,Auto,D006,13.0,22,Saturday,0
2239,2023-07-28 10:45:00,2023-07-28 11:22:00,Jayanagar,Electronic City,10.1,242.35,Ola,D039,37.0,10,Friday,0
2240,2023-07-21 19:12:00,2023-07-21 19:53:00,Jayanagar,Indiranagar,13.2,247.85,Uber,D008,41.0,19,Friday,1
2241,2023-07-21 09:33:00,2023-07-21 10:15:00,Hebbal,BTM Layout,8.4,168.65,Uber,D012,42.0,9,Friday,1
2242,2023-07-09 16:53:00,2023-07-09 17:03:00,Koramangala,Marathahalli,7.1,138.64,Auto,D013,10.0,16,Sunday,0
2243,2023-07-10 07:26:00,2023-07-10 07:56:00,MG Road,Marathahalli,10.6,236.42,Ola,D011,30.0,7,Monday,1
2244,2023-07-12 09:03:00,2023-07-12 09:43:00,Hebbal,Koramangala,13.8,328.06,Ola,D009,40.0,9,Wednesday,1
2245,2023-07-25 11:03:00,2023-07-25 11:41:00,Jayanagar,Electronic City,13.9,278.31,Auto,D005,38.0,11,Tuesday,0
2246,2023-07-19 20:52:00,2023-07-19 21:20:00,Indiranagar,Koramangala,5.2,103.96,Auto,D039,28.0,20,Wednesday,0
2247,2023-07-02 21:01:00,2023-07-02 21:11:00,Koramangala,MG Road,3.1,71.46,Auto,D003,10.0,21,Sunday,0
2248,2023-07-18 13:52:00,2023-07-18 14:08:00,Electronic City,MG Road,10.9,261.53,Auto,D033,16.0,13,Tuesday,0
2249,2023-07-14 18:14:00,2023-07-14 18:58:00,Whitefield,Koramangala,8.0,196.6,Auto,D038,44.0,18,Friday,1
2250,2023-07-06 10:27:00,2023-07-06 10:42:00,BTM Layout,MG Road,13.9,265.27,Ola,D036,15.0,10,Thursday,0
2251,2023-07-20 21:12:00,2023-07-20 21:57:00,Whitefield,Jayanagar,13.8,301.99,Uber,D019,45.0,21,Thursday,0
2252,2023-07-17 14:39:00,2023-07-17 15:09:00,Marathahalli,MG Road,10.1,231.58,Auto,D010,30.0,14,Monday,0
2253,2023-07-15 18:12:00,2023-07-15 18:46:00,MG Road,BTM Layout,5.0,100.56,Uber,D036,34.0,18,Saturday,1
2254,2023-07-23 17:35:00,2023-07-23 18:04:00,BTM Layout,Hebbal,11.6,274.16,Auto,D049,29.0,17,Sunday,1
2255,2023-07-18 16:26:00,2023-07-18 16:41:00,Jayanagar,Whitefield,4.7,97.55,Auto,D038,15.0,16,Tuesday,0
2256,2023-07-12 11:48:00,2023-07-12 12:04:00,Hebbal,HSR Layout,14.8,349.96,Auto,D008,16.0,11,Wednesday,0
2257,2023-07-25 06:16:00,2023-07-25 06:30:00,MG Road,HSR Layout,3.3,69.44,Ola,D035,14.0,6,Tuesday,0
2258,2023-07-22 15:45:00,2023-07-22 15:59:00,Whitefield,Jayanagar,10.9,263.21,Ola,D030,14.0,15,Saturday,0
2259,2023-07-02 15:28:00,2023-07-02 15:42:00,Koramangala,Marathahalli,6.3,154.13,Auto,D029,14.0,15,Sunday,0
2260,2023-07-08 18:27:00,2023-07-08 18:39:00,BTM Layout,Electronic City,7.6,160.57,Uber,D044,12.0,18,Saturday,1
2261,2023-07-22 08:29:00,2023-07-22 09:11:00,HSR Layout,Hebbal,10.5,257.55,Ola,D011,42.0,8,Saturday,1
2262,2023-07-26 22:57:00,2023-07-26 23:07:00,BTM Layout,Electronic City,8.3,204.91,Auto,D004,10.0,22,Wednesday,0
2263,2023-07-16 15:39:00,2023-07-16 16:16:00,Hebbal,MG Road,10.6,232.64,Uber,D040,37.0,15,Sunday,0
2264,2023-07-01 18:04:00,2023-07-01 18:24:00,Jayanagar,BTM Layout,7.5,162.8,Ola,D013,20.0,18,Saturday,1
2265,2023-07-28 15:03:00,2023-07-28 15:33:00,Koramangala,Electronic City,7.3,178.06,Uber,D041,30.0,15,Friday,0
2266,2023-07-10 06:10:00,2023-07-10 06:37:00,MG Road,Koramangala,4.8,108.46,Ola,D028,27.0,6,Monday,0
2267,2023-07-16 10:03:00,2023-07-16 10:30:00,Electronic City,Marathahalli,14.2,297.74,Auto,D022,27.0,10,Sunday,0
2268,2023-07-03 19:30:00,2023-07-03 19:58:00,Indiranagar,Electronic City,8.7,160.02,Ola,D007,28.0,19,Monday,1
2269,2023-07-13 09:41:00,2023-07-13 10:20:00,MG Road,Indiranagar,14.8,358.28,Uber,D003,39.0,9,Thursday,1
2270,2023-07-13 08:39:00,2023-07-13 09:11:00,Marathahalli,Whitefield,4.6,107.83,Auto,D015,32.0,8,Thursday,1
2271,2023-07-10 16:26:00,2023-07-10 16:57:00,Electronic City,HSR Layout,5.4,105.07,Ola,D003,31.0,16,Monday,0
2272,2023-07-22 10:16:00,2023-07-22 10:30:00,Electronic City,HSR Layout,8.6,168.41,Auto,D004,14.0,10,Saturday,0
2273,2023-07-24 16:39:00,2023-07-24 16:54:00,Hebbal,Whitefield,14.6,298.56,Auto,D026,15.0,16,Monday,0
2274,2023-07-11 22:49:00,2023-07-11 23:17:00,Whitefield,Jayanagar,10.5,261.49,Ola,D036,28.0,22,Tuesday,0
2275,2023-07-11 18:12:00,2023-07-11 18:25:00,Whitefield,HSR Layout,4.1,80.84,Ola,D022,13.0,18,Tuesday,1
2276,2023-07-04 20:54:00,2023-07-04 21:33:00,Whitefield,Hebbal,12.5,249.0,Uber,D046,39.0,20,Tuesday,0
2277,2023-07-15 14:24:00,2023-07-15 14:46:00,Jayanagar,Hebbal,13.1,314.06,Ola,D050,22.0,14,Saturday,0
2278,2023-07-12 12:15:00,2023-07-12 12:26:00,Electronic City,BTM Layout,11.0,210.16,Ola,D012,11.0,12,Wednesday,0
2279,2023-07-26 16:10:00,2023-07-26 16:48:00,Marathahalli,HSR Layout,4.7,114.51,Ola,D021,38.0,16,Wednesday,0
2280,2023-07-29 21:17:00,2023-07-29 21:40:00,Indiranagar,Jayanagar,6.3,148.8,Uber,D049,23.0,21,Saturday,0
2281,2023-07-06 16:13:00,2023-07-06 16:57:00,BTM Layout,Marathahalli,7.4,181.74,Auto,D012,44.0,16,Thursday,0
2282,2023-07-28 20:36:00,2023-07-28 20:56:00,Indiranagar,Marathahalli,11.5,229.01,Uber,D044,20.0,20,Friday,0
2283,2023-07-04 16:50:00,2023-07-04 17:27:00,Whitefield,Indiranagar,8.8,201.5,Uber,D020,37.0,16,Tuesday,0
2284,2023-07-10 07:26:00,2023-07-10 07:41:00,Indiranagar,Koramangala,13.6,245.05,Ola,D008,15.0,7,Monday,1
2285,2023-07-28 15:27:00,2023-07-28 15:55:00,Marathahalli,Electronic City,12.1,296.58,Auto,D020,28.0,15,Friday,0
2286,2023-07-25 20:32:00,2023-07-25 21:12:00,MG Road,HSR Layout,3.4,78.08,Auto,D026,40.0,20,Tuesday,0
2287,2023-07-03 19:55:00,2023-07-03 20:24:00,MG Road,Hebbal,3.7,69.25,Ola,D019,29.0,19,Monday,1
2288,2023-07-02 15:17:00,2023-07-02 15:28:00,Jayanagar,MG Road,14.8,309.93,Uber,D009,11.0,15,Sunday,0
2289,2023-07-07 11:33:00,2023-07-07 12:18:00,MG Road,Indiranagar,8.7,194.52,Uber,D007,45.0,11,Friday,0
2290,2023-07-08 07:30:00,2023-07-08 08:07:00,Koramangala,Marathahalli,7.7,191.85,Auto,D033,37.0,7,Saturday,1
2291,2023-07-03 21:08:00,2023-07-03 21:52:00,Whitefield,Koramangala,7.3,145.93,Uber,D011,44.0,21,Monday,0
2292,2023-07-04 06:43:00,2023-07-04 07:05:00,Hebbal,BTM Layout,10.6,246.72,Auto,D011,22.0,6,Tuesday,0
2293,2023-07-15 10:24:00,2023-07-15 10:48:00,Marathahalli,Indiranagar,12.4,305.13,Ola,D006,24.0,10,Saturday,0
2294,2023-07-16 08:02:00,2023-07-16 08:24:00,Jayanagar,Koramangala,14.1,268.09,Uber,D009,22.0,8,Sunday,1
2295,2023-07-16 12:54:00,2023-07-16 13:30:00,HSR Layout,MG Road,12.7,231.12,Auto,D023,36.0,12,Sunday,0
2296,2023-07-30 14:17:00,2023-07-30 14:58:00,HSR Layout,Koramangala,13.6,287.27,Auto,D034,41.0,14,Sunday,0
2297,2023-07-26 16:18:00,2023-07-26 16:52:00,BTM Layout,HSR Layout,11.5,283.02,Auto,D023,34.0,16,Wednesday,0
2298,2023-07-02 13:04:00,2023-07-02 13:18:00,Indiranagar,Electronic City,7.4,149.94,Auto,D028,14.0,13,Sunday,0
2299,2023-07-22 20:36:00,2023-07-22 20:48:00,Marathahalli,Hebbal,9.8,225.04,Auto,D036,12.0,20,Saturday,0
2300,2023-07-30 17:38:00,2023-07-30 18:10:00,Indiranagar,Whitefield,11.8,277.35,Uber,D008,32.0,17,Sunday,1
2301,2023-07-06 19:31:00,2023-07-06 20:11:00,Marathahalli,MG Road,4.5,108.18,Ola,D042,40.0,19,Thursday,1
2302,2023-07-15 18:11:00,2023-07-15 18:34:00,Whitefield,Hebbal,6.5,131.36,Ola,D045,23.0,18,Saturday,1
2303,2023-07-14 21:21:00,2023-07-14 22:01:00,Indiranagar,Hebbal,7.7,156.21,Uber,D044,40.0,21,Friday,0
2304,2023-07-30 10:56:00,2023-07-30 11:35:00,Marathahalli,Electronic City,6.1,114.9,Auto,D032,39.0,10,Sunday,0
2305,2023-07-05 09:12:00,2023-07-05 09:49:00,MG Road,Jayanagar,10.8,196.42,Auto,D009,37.0,9,Wednesday,1
2306,2023-07-18 21:25:00,2023-07-18 21:56:00,Hebbal,Marathahalli,8.6,207.57,Uber,D021,31.0,21,Tuesday,0
2307,2023-07-28 14:48:00,2023-07-28 15:03:00,BTM Layout,HSR Layout,13.3,250.64,Ola,D017,15.0,14,Friday,0
2308,2023-07-23 10:33:00,2023-07-23 11:17:00,Hebbal,Koramangala,6.6,150.2,Ola,D049,44.0,10,Sunday,0
2309,2023-07-08 10:08:00,2023-07-08 10:23:00,MG Road,Electronic City,4.4,108.85,Uber,D046,15.0,10,Saturday,0
2310,2023-07-27 15:07:00,2023-07-27 15:52:00,Koramangala,MG Road,6.6,124.08,Uber,D021,45.0,15,Thursday,0
2311,2023-07-24 12:46:00,2023-07-24 13:28:00,Electronic City,BTM Layout,8.7,209.66,Uber,D040,42.0,12,Monday,0
2312,2023-07-20 17:19:00,2023-07-20 17:37:00,Electronic City,Indiranagar,7.8,193.8,Uber,D035,18.0,17,Thursday,1
2313,2023-07-28 22:11:00,2023-07-28 22:24:00,Electronic City,Jayanagar,9.5,219.74,Ola,D032,13.0,22,Friday,0
2314,2023-07-26 15:36:00,2023-07-26 15:48:00,Indiranagar,Hebbal,5.1,96.87,Ola,D034,12.0,15,Wednesday,0
2315,2023-07-07 20:26:00,2023-07-07 21:03:00,Jayanagar,Indiranagar,7.7,151.2,Ola,D022,37.0,20,Friday,0
2316,2023-07-28 08:27:00,2023-07-28 09:05:00,Marathahalli,Whitefield,10.3,210.19,Auto,D011,38.0,8,Friday,1
2317,2023-07-18 08:09:00,2023-07-18 08:50:00,Whitefield,HSR Layout,6.3,129.19,Auto,D018,41.0,8,Tuesday,1
2318,2023-07-12 15:14:00,2023-07-12 15:59:00,Marathahalli,MG Road,3.6,82.77,Ola,D041,45.0,15,Wednesday,0
2319,2023-07-18 20:15:00,2023-07-18 20:36:00,Whitefield,Koramangala,9.4,213.86,Ola,D023,21.0,20,Tuesday,0
2320,2023-07-04 10:31:00,2023-07-04 11:13:00,Koramangala,MG Road,9.9,212.51,Ola,D039,42.0,10,Tuesday,0
2321,2023-07-08 10:14:00,2023-07-08 10:45:00,Hebbal,MG Road,6.6,132.6,Auto,D040,31.0,10,Saturday,0
2322,2023-07-20 15:07:00,2023-07-20 15:19:00,Koramangala,Marathahalli,4.5,91.27,Ola,D013,12.0,15,Thursday,0
2323,2023-07-29 06:58:00,2023-07-29 07:34:00,Indiranagar,Jayanagar,10.2,250.05,Auto,D050,36.0,6,Saturday,0
2324,2023-07-20 10:03:00,2023-07-20 10:43:00,BTM Layout,Indiranagar,12.7,260.56,Ola,D011,40.0,10,Thursday,0
2325,2023-07-24 17:57:00,2023-07-24 18:38:00,Electronic City,Indiranagar,14.8,291.41,Uber,D002,41.0,17,Monday,1
2326,2023-07-23 10:38:00,2023-07-23 11:01:00,Koramangala,Hebbal,6.1,111.87,Uber,D038,23.0,10,Sunday,0
2327,2023-07-11 22:08:00,2023-07-11 22:34:00,Hebbal,MG Road,14.0,272.63,Uber,D043,26.0,22,Tuesday,0
2328,2023-07-05 19:13:00,2023-07-05 19:49:00,Electronic City,Whitefield,13.7,315.81,Ola,D003,36.0,19,Wednesday,1
2329,2023-07-14 09:27:00,2023-07-14 09:49:00,Indiranagar,Electronic City,6.4,118.09,Uber,D037,22.0,9,Friday,1
2330,2023-07-03 10:34:00,2023-07-03 11:05:00,Whitefield,Hebbal,4.1,77.52,Ola,D043,31.0,10,Monday,0
2331,2023-07-10 21:52:00,2023-07-10 22:19:00,Hebbal,Marathahalli,3.6,86.5,Auto,D014,27.0,21,Monday,0
2332,2023-07-16 16:41:00,2023-07-16 17:06:00,Electronic City,Marathahalli,3.8,81.51,Uber,D037,25.0,16,Sunday,0
2333,2023-07-10 15:41:00,2023-07-10 15:52:00,Electronic City,Marathahalli,10.4,253.14,Uber,D010,11.0,15,Monday,0
2334,2023-07-05 12:38:00,2023-07-05 13:12:00,Marathahalli,Whitefield,4.3,99.06,Uber,D004,34.0,12,Wednesday,0
2335,2023-07-18 22:01:00,2023-07-18 22:21:00,Indiranagar,BTM Layout,14.1,347.9,Uber,D011,20.0,22,Tuesday,0
2336,2023-07-23 11:39:00,2023-07-23 12:24:00,Indiranagar,Koramangala,5.4,99.21,Auto,D036,45.0,11,Sunday,0
2337,2023-07-26 06:48:00,2023-07-26 07:22:00,HSR Layout,BTM Layout,6.1,124.9,Ola,D042,34.0,6,Wednesday,0
2338,2023-07-01 07:45:00,2023-07-01 08:04:00,HSR Layout,Whitefield,9.4,172.47,Uber,D007,19.0,7,Saturday,1
2339,2023-07-29 14:42:00,2023-07-29 15:11:00,Koramangala,Marathahalli,13.5,252.87,Ola,D043,29.0,14,Saturday,0
2340,2023-07-28 19:29:00,2023-07-28 19:50:00,Electronic City,Koramangala,8.1,180.7,Auto,D049,21.0,19,Friday,1
2341,2023-07-19 07:47:00,2023-07-19 08:20:00,Hebbal,Whitefield,3.8,73.55,Uber,D005,33.0,7,Wednesday,1
2342,2023-07-07 16:27:00,2023-07-07 17:04:00,HSR Layout,Marathahalli,12.4,285.51,Ola,D030,37.0,16,Friday,0
2343,2023-07-20 18:21:00,2023-07-20 18:54:00,Marathahalli,Hebbal,7.2,166.0,Ola,D001,33.0,18,Thursday,1
2344,2023-07-23 10:36:00,2023-07-23 11:06:00,Jayanagar,Electronic City,7.1,170.18,Auto,D011,30.0,10,Sunday,0
2345,2023-07-03 20:43:00,2023-07-03 21:14:00,Indiranagar,Hebbal,4.8,106.15,Ola,D004,31.0,20,Monday,0
2346,2023-07-20 12:26:00,2023-07-20 12:54:00,Marathahalli,HSR Layout,12.8,241.68,Uber,D021,28.0,12,Thursday,0
2347,2023-07-25 07:06:00,2023-07-25 07:34:00,Electronic City,Marathahalli,13.3,312.8,Uber,D018,28.0,7,Tuesday,1
2348,2023-07-21 12:03:00,2023-07-21 12:47:00,HSR Layout,Indiranagar,11.4,207.29,Uber,D034,44.0,12,Friday,0
2349,2023-07-20 21:36:00,2023-07-20 21:59:00,Hebbal,HSR Layout,6.3,117.0,Uber,D012,23.0,21,Thursday,0
2350,2023-07-10 16:39:00,2023-07-10 17:08:00,Koramangala,Marathahalli,5.6,120.07,Uber,D026,29.0,16,Monday,0
2351,2023-07-11 09:18:00,2023-07-11 10:00:00,Whitefield,HSR Layout,13.7,284.37,Auto,D033,42.0,9,Tuesday,1
2352,2023-07-14 15:57:00,2023-07-14 16:31:00,Hebbal,Marathahalli,12.0,233.45,Auto,D042,34.0,15,Friday,0
2353,2023-07-20 06:08:00,2023-07-20 06:47:00,Hebbal,Whitefield,4.3,103.25,Uber,D027,39.0,6,Thursday,0
2354,2023-07-07 12:08:00,2023-07-07 12:32:00,Marathahalli,BTM Layout,8.0,196.41,Auto,D050,24.0,12,Friday,0
2355,2023-07-22 18:31:00,2023-07-22 18:53:00,Whitefield,HSR Layout,11.5,279.83,Ola,D043,22.0,18,Saturday,1
2356,2023-07-12 16:48:00,2023-07-12 17:10:00,Electronic City,Whitefield,13.7,277.82,Uber,D030,22.0,16,Wednesday,0
2357,2023-07-24 09:14:00,2023-07-24 09:43:00,HSR Layout,Marathahalli,8.1,197.51,Auto,D049,29.0,9,Monday,1
2358,2023-07-28 07:18:00,2023-07-28 07:58:00,Jayanagar,HSR Layout,7.1,131.93,Auto,D038,40.0,7,Friday,1
2359,2023-07-17 16:26:00,2023-07-17 17:02:00,BTM Layout,Indiranagar,7.1,162.09,Uber,D036,36.0,16,Monday,0
2360,2023-07-13 21:34:00,2023-07-13 22:12:00,Jayanagar,BTM Layout,13.5,261.69,Uber,D019,38.0,21,Thursday,0
2361,2023-07-08 16:56:00,2023-07-08 17:37:00,Jayanagar,Marathahalli,14.6,271.61,Ola,D026,41.0,16,Saturday,0
2362,2023-07-03 13:21:00,2023-07-03 13:54:00,Koramangala,Electronic City,6.9,132.17,Auto,D011,33.0,13,Monday,0
2363,2023-07-18 10:43:00,2023-07-18 11:28:00,Whitefield,Indiranagar,4.7,86.95,Auto,D036,45.0,10,Tuesday,0
2364,2023-07-07 06:36:00,2023-07-07 07:09:00,Whitefield,Indiranagar,13.6,307.96,Auto,D050,33.0,6,Friday,0
2365,2023-07-01 15:12:00,2023-07-01 15:48:00,BTM Layout,MG Road,12.4,225.08,Auto,D001,36.0,15,Saturday,0
2366,2023-07-01 10:07:00,2023-07-01 10:37:00,Hebbal,Jayanagar,8.8,207.78,Uber,D021,30.0,10,Saturday,0
2367,2023-07-19 12:22:00,2023-07-19 12:54:00,Koramangala,Indiranagar,6.5,157.31,Auto,D007,32.0,12,Wednesday,0
2368,2023-07-03 16:05:00,2023-07-03 16:25:00,Jayanagar,HSR Layout,4.5,108.52,Auto,D010,20.0,16,Monday,0
2369,2023-07-22 10:12:00,2023-07-22 10:57:00,HSR Layout,Electronic City,12.3,245.81,Auto,D012,45.0,10,Saturday,0
2370,2023-07-02 20:49:00,2023-07-02 21:17:00,HSR Layout,Jayanagar,3.3,80.34,Uber,D018,28.0,20,Sunday,0
2371,2023-07-29 09:13:00,2023-07-29 09:56:00,Electronic City,Marathahalli,11.5,242.72,Uber,D047,43.0,9,Saturday,1
2372,2023-07-11 21:26:00,2023-07-11 21:49:00,Indiranagar,Marathahalli,4.4,86.89,Uber,D017,23.0,21,Tuesday,0
2373,2023-07-18 20:20:00,2023-07-18 20:35:00,HSR Layout,Hebbal,3.3,70.5,Ola,D003,15.0,20,Tuesday,0
2374,2023-07-01 07:18:00,2023-07-01 07:54:00,Indiranagar,MG Road,7.0,173.06,Ola,D027,36.0,7,Saturday,1
2375,2023-07-18 17:04:00,2023-07-18 17:47:00,HSR Layout,Hebbal,10.7,258.77,Ola,D039,43.0,17,Tuesday,1
2376,2023-07-08 15:34:00,2023-07-08 15:56:00,Electronic City,BTM Layout,11.4,215.79,Uber,D025,22.0,15,Saturday,0
2377,2023-07-17 21:34:00,2023-07-17 22:03:00,BTM Layout,Electronic City,10.8,235.79,Auto,D031,29.0,21,Monday,0
2378,2023-07-26 14:13:00,2023-07-26 14:35:00,BTM Layout,Marathahalli,4.2,78.03,Ola,D024,22.0,14,Wednesday,0
2379,2023-07-09 10:00:00,2023-07-09 10:29:00,HSR Layout,Jayanagar,14.1,320.43,Ola,D037,29.0,10,Sunday,0
2380,2023-07-22 20:47:00,2023-07-22 21:28:00,HSR Layout,Marathahalli,9.2,195.76,Ola,D037,41.0,20,Saturday,0
2381,2023-07-08 14:07:00,2023-07-08 14:40:00,BTM Layout,Hebbal,4.5,102.23,Ola,D049,33.0,14,Saturday,0
2382,2023-07-03 08:39:00,2023-07-03 08:50:00,Indiranagar,Whitefield,6.2,154.92,Auto,D005,11.0,8,Monday,1
2383,2023-07-05 21:04:00,2023-07-05 21:26:00,MG Road,BTM Layout,6.7,154.61,Ola,D032,22.0,21,Wednesday,0
2384,2023-07-22 10:22:00,2023-07-22 11:04:00,BTM Layout,Koramangala,4.3,90.68,Auto,D033,42.0,10,Saturday,0
2385,2023-07-14 10:31:00,2023-07-14 11:15:00,Whitefield,Indiranagar,7.6,173.31,Auto,D046,44.0,10,Friday,0
2386,2023-07-14 14:26:00,2023-07-14 14:47:00,Hebbal,Jayanagar,5.7,140.93,Auto,D045,21.0,14,Friday,0
2387,2023-07-23 08:11:00,2023-07-23 08:40:00,Whitefield,Jayanagar,11.5,256.82,Uber,D025,29.0,8,Sunday,1
2388,2023-07-15 13:22:00,2023-07-15 13:37:00,Marathahalli,HSR Layout,3.7,79.92,Auto,D018,15.0,13,Saturday,0
2389,2023-07-08 11:46:00,2023-07-08 12:21:00,Jayanagar,Indiranagar,12.0,251.74,Auto,D039,35.0,11,Saturday,0
2390,2023-07-15 14:28:00,2023-07-15 14:55:00,BTM Layout,MG Road,10.9,265.65,Uber,D034,27.0,14,Saturday,0
2391,2023-07-15 20:58:00,2023-07-15 21:28:00,Hebbal,Indiranagar,6.5,142.43,Uber,D019,30.0,20,Saturday,0
2392,2023-07-23 22:37:00,2023-07-23 22:59:00,BTM Layout,HSR Layout,4.1,82.68,Ola,D041,22.0,22,Sunday,0
2393,2023-07-26 13:46:00,2023-07-26 14:27:00,MG Road,Marathahalli,8.9,160.92,Uber,D039,41.0,13,Wednesday,0
2394,2023-07-27 20:54:00,2023-07-27 21:12:00,MG Road,Whitefield,5.4,130.36,Auto,D037,18.0,20,Thursday,0
2395,2023-07-25 22:15:00,2023-07-25 22:56:00,Hebbal,Jayanagar,11.7,276.13,Uber,D015,41.0,22,Tuesday,0
2396,2023-07-25 12:11:00,2023-07-25 12:53:00,Jayanagar,Electronic City,14.0,302.37,Ola,D042,42.0,12,Tuesday,0
2397,2023-07-19 09:29:00,2023-07-19 09:46:00,HSR Layout,Koramangala,12.2,280.91,Auto,D042,17.0,9,Wednesday,1
2398,2023-07-16 12:16:00,2023-07-16 12:36:00,Electronic City,Jayanagar,3.7,81.53,Auto,D042,20.0,12,Sunday,0
