trip_id,pickup_time,drop_time,pickup_area,drop_area,distance_km,fare_inr,ride_type,driver_id
2471,2023-07-19 11:14:00,2023-07-19 11:53:00,Hebbal,HSR Layout,12.0,225.53,Ola,D017
2472,2023-07-29 09:45:00,2023-07-29 10:06:00,BTM Layout,Electronic City,14.6,306.63,Ola,D028
2473,2023-07-05 09:18:00,2023-07-05 09:50:00,Marathahalli,Indiranagar,5.0,98.01,Uber,D023
2474,2023-07-17 07:05:00,2023-07-17 07:45:00,HSR Layout,Koramangala,8.7,209.8,Auto,D025
2475,2023-07-20 22:45:00,2023-07-20 23:12:00,MG Road,Whitefield,12.1,273.08,Auto,D007
2476,2023-07-05 09:38:00,2023-07-05 09:57:00,MG Road,Indiranagar,4.8,113.47,Auto,D015
2477,2023-07-18 21:06:00,2023-07-18 21:37:00,Hebbal,Electronic City,13.4,289.48,Ola,D002
2478,2023-07-14 17:00:00,2023-07-14 17:22:00,Indiranagar,Electronic City,4.3,93.83,Auto,D031
2479,2023-07-27 15:22:00,2023-07-27 15:48:00,Electronic City,Whitefield,10.3,237.14,Uber,D019
2480,2023-07-14 22:03:00,2023-07-14 22:38:00,MG Road,Indiranagar,9.6,217.62,Ola,D050
2481,2023-07-29 22:35:00,2023-07-29 22:49:00,MG Road,Jayanagar,5.9,113.28,Auto,D029
2482,2023-07-18 08:09:00,2023-07-18 08:37:00,BTM Layout,Electronic City,10.2,233.79,Ola,D017
2483,2023-07-16 13:51:00,2023-07-16 14:20:00,Marathahalli,Hebbal,8.3,175.72,Uber,D025
2484,2023-07-11 21:59:00,2023-07-11 22:17:00,Electronic City,Hebbal,10.3,201.78,Uber,D050
2485,2023-07-26 16:48:00,2023-07-26 17:32:00,Whitefield,Jayanagar,3.9,88.64,Auto,D009
2486,2023-07-16 16:21:00,2023-07-16 16:43:00,MG Road,Whitefield,5.3,123.09,Auto,D005
2487,2023-07-18 13:40:00,2023-07-18 14:02:00,Electronic City,MG Road,14.7,284.61,Uber,D033
2488,2023-07-25 22:49:00,2023-07-25 23:17:00,Whitefield,Electronic City,7.1,138.56,Ola,D025
2489,2023-07-13 22:01:00,2023-07-13 22:22:00,HSR Layout,Electronic City,6.9,133.92,Ola,D039
2490,2023-07-19 18:15:00,2023-07-19 18:39:00,HSR Layout,Hebbal,12.3,265.26,Uber,D049
2491,2023-07-19 14:30:00,2023-07-19 14:53:00,BTM Layout,HSR Layout,7.1,168.09,Ola,D046
2492,2023-07-02 08:07:00,2023-07-02 08:24:00,BTM Layout,Jayanagar,13.9,280.61,Auto,D020
2493,2023-07-12 21:46:00,2023-07-12 22:23:00,MG Road,Electronic City,5.6,138.34,Ola,D037
2494,2023-07-13 12:04:00,2023-07-13 12:28:00,Hebbal,Koramangala,7.5,174.91,Uber,D041
2495,2023-07-15 21:08:00,2023-07-15 21:47:00,HSR Layout,Marathahalli,7.3,180.37,Auto,D017
2496,2023-07-03 13:03:00,2023-07-03 13:33:00,Koramangala,Indiranagar,4.2,100.55,Auto,D006
2497,2023-07-20 18:40:00,2023-07-20 18:54:00,Whitefield,Koramangala,5.4,121.44,Uber,D013
2498,2023-07-11 20:46:00,2023-07-11 21:29:00,MG Road,Marathahalli,6.9,137.35,Uber,D010
2499,2023-07-07 08:20:00,2023-07-07 09:05:00,Hebbal,Whitefield,3.5,84.24,Auto,D017
2500,2023-07-04 17:28:00,2023-07-04 17:40:00,Hebbal,Whitefield,14.4,332.92,Uber,D025
2501,2023-07-30 20:40:00,2023-07-30 20:58:00,Indiranagar,Electronic City,11.2,213.61,Ola,D011
2502,2023-07-27 19:59:00,2023-07-27 20:23:00,HSR Layout,Hebbal,11.1,233.17,Auto,D005
2503,2023-07-16 20:34:00,2023-07-16 20:59:00,Hebbal,BTM Layout,3.6,80.4,Auto,D025
2504,2023-07-10 09:52:00,2023-07-10 10:32:00,MG Road,Hebbal,10.5,216.63,Auto,D006
2505,2023-07-25 06:56:00,2023-07-25 07:32:00,Indiranagar,Marathahalli,12.9,307.79,Uber,D044
2506,2023-07-14 15:44:00,2023-07-14 16:08:00,Whitefield,BTM Layout,5.1,123.92,Ola,D004
2507,2023-07-25 12:36:00,2023-07-25 12:59:00,Hebbal,Jayanagar,6.6,139.84,Uber,D004
2508,2023-07-13 13:02:00,2023-07-13 13:31:00,Marathahalli,Koramangala,11.7,282.18,Ola,D004
2509,2023-07-14 20:11:00,2023-07-14 20:27:00,Koramangala,Indiranagar,13.1,271.78,Auto,D036
2510,2023-07-09 09:13:00,2023-07-09 09:52:00,HSR Layout,Electronic City,8.1,184.5,Auto,D011
2511,2023-07-20 08:34:00,2023-07-20 09:09:00,Jayanagar,BTM Layout,9.5,189.32,Uber,D036
2512,2023-07-30 21:02:00,2023-07-30 21:34:00,Indiranagar,Whitefield,4.8,106.5,Uber,D012
2513,2023-07-10 08:53:00,2023-07-10 09:04:00,Jayanagar,HSR Layout,6.2,123.75,Auto,D021
2514,2023-07-27 10:18:00,2023-07-27 10:34:00,Koramangala,Electronic City,9.9,224.24,Auto,D025
2515,2023-07-04 14:37:00,2023-07-04 14:52:00,HSR Layout,Marathahalli,11.3,208.18,Ola,D035
2516,2023-07-11 21:51:00,2023-07-11 22:21:00,Koramangala,MG Road,8.1,188.97,Auto,D019
2517,2023-07-19 19:41:00,2023-07-19 20:15:00,Whitefield,Electronic City,10.1,208.43,Auto,D025
2518,2023-07-26 12:00:00,2023-07-26 12:38:00,Whitefield,HSR Layout,4.5,88.25,Uber,D016
2519,2023-07-15 06:19:00,2023-07-15 06:34:00,Electronic City,Marathahalli,5.7,137.84,Auto,D050
2520,2023-07-17 12:59:00,2023-07-17 13:30:00,BTM Layout,HSR Layout,6.4,124.49,Uber,D026
2521,2023-07-16 11:54:00,2023-07-16 12:11:00,Jayanagar,Koramangala,15.0,285.86,Auto,D008
2522,2023-07-09 22:38:00,2023-07-09 23:00:00,Marathahalli,Jayanagar,14.7,269.21,Uber,D012
2523,2023-07-05 06:29:00,2023-07-05 07:02:00,Jayanagar,HSR Layout,6.6,153.57,Uber,D019
2524,2023-07-14 18:41:00,2023-07-14 19:19:00,Electronic City,HSR Layout,8.0,192.99,Ola,D035
2525,2023-07-07 08:27:00,2023-07-07 08:45:00,BTM Layout,MG Road,13.9,269.83,Ola,D024
2526,2023-07-25 09:53:00,2023-07-25 10:07:00,BTM Layout,Whitefield,11.0,203.83,Auto,D018
2527,2023-07-02 09:09:00,2023-07-02 09:22:00,Electronic City,Indiranagar,5.7,130.54,Auto,D031
2528,2023-07-01 19:20:00,2023-07-01 19:32:00,HSR Layout,Electronic City,11.5,230.76,Auto,D007
2529,2023-07-15 19:04:00,2023-07-15 19:47:00,BTM Layout,Indiranagar,9.4,192.86,Auto,D038
2530,2023-07-14 20:02:00,2023-07-14 20:25:00,Electronic City,Hebbal,14.7,336.35,Uber,D049
2531,2023-07-02 16:20:00,2023-07-02 16:51:00,Hebbal,HSR Layout,11.2,221.8,Auto,D029
2532,2023-07-05 12:22:00,2023-07-05 12:32:00,HSR Layout,Jayanagar,4.5,102.85,Uber,D039
2533,2023-07-11 19:54:00,2023-07-11 20:29:00,Marathahalli,Koramangala,6.5,139.43,Auto,D035
2534,2023-07-01 18:40:00,2023-07-01 19:14:00,MG Road,Marathahalli,7.2,155.39,Auto,D047
2535,2023-07-09 09:17:00,2023-07-09 09:44:00,Koramangala,Marathahalli,13.6,294.47,Ola,D007
2536,2023-07-05 11:28:00,2023-07-05 11:56:00,Whitefield,Marathahalli,5.4,125.94,Auto,D020
2537,2023-07-25 06:29:00,2023-07-25 06:47:00,Hebbal,Electronic City,11.4,249.1,Uber,D027
2538,2023-07-07 19:31:00,2023-07-07 19:46:00,Electronic City,Hebbal,12.6,239.47,Auto,D022
2539,2023-07-12 15:56:00,2023-07-12 16:08:00,BTM Layout,Jayanagar,12.3,239.7,Uber,D035
2540,2023-07-15 10:12:00,2023-07-15 10:24:00,Jayanagar,HSR Layout,11.1,266.18,Auto,D015
2541,2023-07-28 11:35:00,2023-07-28 12:00:00,Marathahalli,Indiranagar,4.0,75.93,Ola,D011
2542,2023-07-16 12:19:00,2023-07-16 12:35:00,MG Road,HSR Layout,13.5,270.85,Auto,D003
2543,2023-07-22 20:33:00,2023-07-22 20:48:00,Hebbal,Electronic City,6.5,144.74,Uber,D029
2544,2023-07-09 16:55:00,2023-07-09 17:06:00,BTM Layout,Hebbal,12.3,306.6,Ola,D039
2545,2023-07-22 17:27:00,2023-07-22 17:51:00,Electronic City,MG Road,4.1,90.35,Auto,D015
2546,2023-07-22 20:28:00,2023-07-22 21:04:00,HSR Layout,Koramangala,6.7,165.36,Ola,D048
2547,2023-07-09 09:27:00,2023-07-09 09:52:00,Indiranagar,Marathahalli,10.9,255.15,Uber,D038
2548,2023-07-19 21:23:00,2023-07-19 21:45:00,Hebbal,Electronic City,11.4,253.56,Auto,D027
2549,2023-07-23 16:02:00,2023-07-23 16:36:00,Hebbal,Electronic City,5.3,117.06,Auto,D005
2550,2023-07-02 18:03:00,2023-07-02 18:32:00,Hebbal,Electronic City,5.7,111.66,Auto,D041
2551,2023-07-14 20:57:00,2023-07-14 21:34:00,Jayanagar,Marathahalli,7.5,141.47,Uber,D007
2552,2023-07-29 11:22:00,2023-07-29 11:41:00,HSR Layout,BTM Layout,15.0,374.38,Uber,D024
2553,2023-07-09 06:24:00,2023-07-09 06:39:00,Marathahalli,BTM Layout,9.0,219.12,Ola,D036
2554,2023-07-08 07:17:00,2023-07-08 07:50:00,BTM Layout,HSR Layout,9.6,209.46,Ola,D035
2555,2023-07-22 19:19:00,2023-07-22 19:53:00,Jayanagar,Electronic City,9.8,202.03,Uber,D042
2556,2023-07-23 19:25:00,2023-07-23 19:50:00,Indiranagar,Jayanagar,9.7,228.3,Uber,D043
2557,2023-07-06 22:36:00,2023-07-06 23:00:00,Koramangala,Marathahalli,4.4,80.9,Auto,D041
2558,2023-07-19 17:32:00,2023-07-19 18:05:00,Marathahalli,Electronic City,13.7,318.01,Auto,D034
2559,2023-07-16 19:32:00,2023-07-16 20:15:00,MG Road,Indiranagar,11.0,245.3,Auto,D023
2560,2023-07-16 09:41:00,2023-07-16 10:04:00,Koramangala,Whitefield,5.1,107.84,Auto,D012
2561,2023-07-09 19:04:00,2023-07-09 19:40:00,Indiranagar,Whitefield,11.0,268.5,Auto,D005
2562,2023-07-16 21:40:00,2023-07-16 22:13:00,HSR Layout,Whitefield,8.9,172.74,Auto,D014
2563,2023-07-23 20:42:00,2023-07-23 21:23:00,Marathahalli,HSR Layout,11.2,210.13,Ola,D021
2564,2023-07-16 12:08:00,2023-07-16 12:41:00,Marathahalli,Hebbal,3.7,69.15,Ola,D038
2565,2023-07-09 22:34:00,2023-07-09 23:10:00,Electronic City,Indiranagar,11.9,218.41,Auto,D042
2566,2023-07-19 13:29:00,2023-07-19 14:12:00,MG Road,Hebbal,8.9,198.48,Uber,D001
2567,2023-07-08 09:30:00,2023-07-08 10:06:00,Koramangala,HSR Layout,13.5,307.25,Ola,D006
2568,2023-07-16 13:08:00,2023-07-16 13:31:00,Hebbal,Indiranagar,13.9,304.41,Uber,D041
2569,2023-07-03 06:08:00,2023-07-03 06:37:00,Indiranagar,Marathahalli,8.1,161.81,Ola,D019
2570,2023-07-03 21:55:00,2023-07-03 22:10:00,Marathahalli,Koramangala,7.8,143.54,Auto,D037
2571,2023-07-09 22:38:00,2023-07-09 22:54:00,Jayanagar,Electronic City,12.7,285.29,Auto,D041
2572,2023-07-11 08:01:00,2023-07-11 08:39:00,Jayanagar,Whitefield,11.7,256.25,Auto,D042
2573,2023-07-07 19:13:00,2023-07-07 19:52:00,Whitefield,Hebbal,12.1,231.31,Uber,D038
2574,2023-07-29 14:04:00,2023-07-29 14:41:00,Jayanagar,Koramangala,11.5,278.23,Uber,D040
2575,2023-07-05 17:18:00,2023-07-05 17:38:00,Koramangala,Marathahalli,6.3,126.29,Auto,D042
2576,2023-07-06 11:57:00,2023-07-06 12:37:00,Hebbal,MG Road,7.5,151.28,Auto,D026
2577,2023-07-03 21:05:00,2023-07-03 21:39:00,Hebbal,Electronic City,6.3,139.77,Uber,D041
2578,2023-07-04 17:59:00,2023-07-04 18:27:00,Marathahalli,Whitefield,8.8,188.44,Uber,D008
2579,2023-07-10 14:41:00,2023-07-10 15:13:00,Hebbal,Marathahalli,10.9,245.48,Ola,D029
2580,2023-07-10 16:07:00,2023-07-10 16:26:00,Electronic City,BTM Layout,14.0,301.7,Auto,D011
2581,2023-07-01 09:22:00,2023-07-01 09:37:00,Whitefield,Hebbal,3.9,91.61,Ola,D032
2582,2023-07-29 15:26:00,2023-07-29 15:48:00,MG Road,Jayanagar,7.7,152.65,Auto,D034
2583,2023-07-23 11:42:00,2023-07-23 12:04:00,Koramangala,MG Road,10.1,191.04,Ola,D027
2584,2023-07-12 11:03:00,2023-07-12 11:37:00,Hebbal,Jayanagar,14.3,320.21,Uber,D015
2585,2023-07-21 20:23:00,2023-07-21 20:46:00,Whitefield,Marathahalli,3.2,72.03,Ola,D012
2586,2023-07-19 22:53:00,2023-07-19 23:30:00,HSR Layout,Hebbal,11.0,259.85,Uber,D049
2587,2023-07-09 10:34:00,2023-07-09 11:11:00,Hebbal,Electronic City,7.7,173.36,Uber,D026
2588,2023-07-03 17:22:00,2023-07-03 17:47:00,Marathahalli,MG Road,10.5,222.44,Ola,D031
2589,2023-07-01 09:40:00,2023-07-01 09:53:00,Whitefield,HSR Layout,10.0,199.59,Ola,D009
2590,2023-07-03 19:00:00,2023-07-03 19:24:00,Koramangala,Whitefield,8.0,199.93,Ola,D017
2591,2023-07-07 16:25:00,2023-07-07 16:49:00,Whitefield,Indiranagar,14.1,324.54,Auto,D037
2592,2023-07-22 16:55:00,2023-07-22 17:39:00,MG Road,HSR Layout,5.6,107.59,Ola,D032
2593,2023-07-27 08:03:00,2023-07-27 08:27:00,BTM Layout,Whitefield,6.5,131.06,Auto,D021
2594,2023-07-04 20:12:00,2023-07-04 20:24:00,Jayanagar,HSR Layout,12.2,284.58,Ola,D004
2595,2023-07-21 19:30:00,2023-07-21 20:02:00,Electronic City,HSR Layout,4.1,83.63,Auto,D021
2596,2023-07-15 09:58:00,2023-07-15 10:37:00,Jayanagar,Electronic City,10.9,213.2,Auto,D033
2597,2023-07-02 19:12:00,2023-07-02 19:51:00,Jayanagar,Hebbal,10.1,197.9,Uber,D026
2598,2023-07-12 12:54:00,2023-07-12 13:26:00,Electronic City,BTM Layout,12.3,237.12,Uber,D001
2599,2023-07-27 14:53:00,2023-07-27 15:25:00,Hebbal,HSR Layout,9.6,234.58,Auto,D002
2600,2023-07-29 21:24:00,2023-07-29 21:43:00,Marathahalli,Indiranagar,10.7,203.7,Auto,D023
2601,2023-07-25 15:30:00,2023-07-25 16:02:00,Whitefield,HSR Layout,4.6,95.07,Uber,D008
2602,2023-07-28 14:21:00,2023-07-28 15:02:00,MG Road,Jayanagar,4.3,88.44,Uber,D020
2603,2023-07-27 21:45:00,2023-07-27 22:24:00,HSR Layout,Whitefield,12.2,264.84,Ola,D024
2604,2023-07-20 22:53:00,2023-07-20 23:31:00,HSR Layout,Jayanagar,14.7,365.47,Auto,D037
2605,2023-07-30 13:01:00,2023-07-30 13:13:00,Jayanagar,Electronic City,11.5,225.16,Uber,D036
2606,2023-07-15 12:00:00,2023-07-15 12:15:00,Indiranagar,MG Road,5.7,108.21,Uber,D011
2607,2023-07-02 14:21:00,2023-07-02 15:00:00,Electronic City,Marathahalli,12.5,264.65,Uber,D012
2608,2023-07-20 19:14:00,2023-07-20 19:35:00,Electronic City,Jayanagar,14.2,280.61,Uber,D024
2609,2023-07-10 12:54:00,2023-07-10 13:36:00,Marathahalli,Jayanagar,6.3,134.37,Auto,D039
2610,2023-07-27 14:49:00,2023-07-27 15:07:00,Electronic City,Marathahalli,3.4,81.77,Ola,D007
2611,2023-07-12 10:42:00,2023-07-12 10:53:00,HSR Layout,Hebbal,5.3,112.13,Ola,D034
2612,2023-07-19 11:32:00,2023-07-19 11:51:00,MG Road,Indiranagar,4.4,90.25,Ola,D017
2613,2023-07-30 15:50:00,2023-07-30 16:03:00,Koramangala,BTM Layout,10.0,228.17,Auto,D043
2614,2023-07-14 15:31:00,2023-07-14 16:02:00,Whitefield,BTM Layout,9.9,201.86,Auto,D014
2615,2023-07-21 12:13:00,2023-07-21 12:48:00,Marathahalli,HSR Layout,3.5,71.74,Uber,D044
2616,2023-07-09 07:20:00,2023-07-09 07:49:00,Hebbal,Indiranagar,13.9,345.14,Ola,D043
2617,2023-07-20 16:47:00,2023-07-20 17:01:00,BTM Layout,Jayanagar,13.8,331.91,Uber,D045
2618,2023-07-13 08:58:00,2023-07-13 09:20:00,BTM Layout,Electronic City,14.0,305.37,Ola,D049
2619,2023-07-03 09:02:00,2023-07-03 09:19:00,BTM Layout,Electronic City,9.2,217.59,Uber,D025
2620,2023-07-21 18:58:00,2023-07-21 19:16:00,Jayanagar,Whitefield,8.9,163.66,Auto,D012
2621,2023-07-15 08:36:00,2023-07-15 08:48:00,BTM Layout,Indiranagar,11.5,223.12,Uber,D033
2622,2023-07-21 08:20:00,2023-07-21 08:36:00,Hebbal,Marathahalli,6.4,136.86,Uber,D003
2623,2023-07-22 14:32:00,2023-07-22 15:17:00,Whitefield,Jayanagar,11.6,214.19,Auto,D012
2624,2023-07-19 18:59:00,2023-07-19 19:21:00,HSR Layout,Indiranagar,10.2,244.1,Auto,D011
2625,2023-07-19 21:32:00,2023-07-19 21:56:00,Jayanagar,Hebbal,14.4,335.37,Auto,D017
2626,2023-07-13 16:06:00,2023-07-13 16:33:00,Marathahalli,Koramangala,4.1,75.51,Ola,D030
2627,2023-07-02 15:31:00,2023-07-02 16:04:00,Hebbal,Marathahalli,13.2,307.89,Ola,D004
2628,2023-07-16 13:30:00,2023-07-16 14:12:00,Koramangala,Electronic City,13.5,333.17,Uber,D027
2629,2023-07-10 16:04:00,2023-07-10 16:47:00,Jayanagar,HSR Layout,4.6,103.4,Ola,D027
2630,2023-07-28 19:00:00,2023-07-28 19:15:00,BTM Layout,Whitefield,9.9,194.64,Ola,D043
2631,2023-07-27 08:30:00,2023-07-27 08:57:00,MG Road,Indiranagar,5.1,98.33,Auto,D016
2632,2023-07-27 21:31:00,2023-07-27 21:58:00,Jayanagar,Electronic City,14.6,297.74,Auto,D014
2633,2023-07-13 22:49:00,2023-07-13 23:01:00,Electronic City,MG Road,8.7,204.01,Ola,D030
2634,2023-07-11 11:14:00,2023-07-11 11:54:00,Jayanagar,HSR Layout,4.9,104.04,Auto,D041
2635,2023-07-20 08:12:00,2023-07-20 08:46:00,Indiranagar,MG Road,5.5,116.27,Ola,D036
2636,2023-07-19 14:38:00,2023-07-19 15:11:00,Jayanagar,Marathahalli,4.0,93.02,Uber,D046
2637,2023-07-07 15:58:00,2023-07-07 16:33:00,BTM Layout,Jayanagar,3.7,69.78,Uber,D039
2638,2023-07-25 14:54:00,2023-07-25 15:08:00,MG Road,Marathahalli,4.7,111.44,Ola,D033
2639,2023-07-02 11:45:00,2023-07-02 11:58:00,BTM Layout,Indiranagar,11.5,277.09,Ola,D007
2640,2023-07-26 22:51:00,2023-07-26 23:16:00,Electronic City,HSR Layout,9.0,177.77,Auto,D049
2641,2023-07-27 17:39:00,2023-07-27 18:06:00,MG Road,Whitefield,11.0,259.99,Uber,D046
2642,2023-07-19 10:28:00,2023-07-19 10:51:00,Marathahalli,Indiranagar,4.9,101.92,Uber,D036
2643,2023-07-28 07:36:00,2023-07-28 07:47:00,Koramangala,HSR Layout,8.8,167.07,Auto,D007
2644,2023-07-25 20:02:00,2023-07-25 20:31:00,Electronic City,Hebbal,14.8,346.27,Uber,D026
2645,2023-07-20 19:06:00,2023-07-20 19:16:00,Marathahalli,Hebbal,3.7,71.21,Ola,D045
2646,2023-07-02 22:07:00,2023-07-02 22:26:00,BTM Layout,Indiranagar,8.7,161.77,Uber,D043
2647,2023-07-19 08:36:00,2023-07-19 09:08:00,Whitefield,BTM Layout,6.6,119.54,Ola,D008
2648,2023-07-19 06:38:00,2023-07-19 06:49:00,Jayanagar,Hebbal,4.2,92.62,Uber,D001
2649,2023-07-09 17:56:00,2023-07-09 18:37:00,Hebbal,Indiranagar,11.1,226.31,Uber,D039
2650,2023-07-28 12:54:00,2023-07-28 13:11:00,BTM Layout,Marathahalli,11.1,240.67,Uber,D045
2651,2023-07-02 08:09:00,2023-07-02 08:53:00,Koramangala,Marathahalli,6.6,152.46,Auto,D043
2652,2023-07-20 18:50:00,2023-07-20 19:10:00,Marathahalli,Electronic City,5.7,137.96,Ola,D042
2653,2023-07-04 16:31:00,2023-07-04 16:47:00,Hebbal,Koramangala,13.9,257.6,Uber,D035
2654,2023-07-17 15:53:00,2023-07-17 16:34:00,Jayanagar,BTM Layout,6.0,143.19,Auto,D020
2655,2023-07-22 07:39:00,2023-07-22 07:54:00,Hebbal,MG Road,14.9,334.97,Auto,D014
2656,2023-07-04 07:17:00,2023-07-04 07:54:00,HSR Layout,Koramangala,6.3,125.14,Uber,D015
2657,2023-07-28 17:05:00,2023-07-28 17:15:00,HSR Layout,Koramangala,5.1,114.74,Auto,D012
2658,2023-07-15 12:27:00,2023-07-15 12:44:00,Koramangala,Jayanagar,8.9,190.91,Ola,D044
2659,2023-07-21 09:28:00,2023-07-21 10:05:00,Electronic City,Indiranagar,13.0,269.84,Auto,D047
2660,2023-07-23 11:57:00,2023-07-23 12:34:00,Indiranagar,Hebbal,7.9,193.76,Uber,D037
2661,2023-07-26 11:33:00,2023-07-26 12:18:00,Jayanagar,Indiranagar,11.1,276.28,Ola,D049
2662,2023-07-22 06:25:00,2023-07-22 07:10:00,Jayanagar,BTM Layout,4.6,103.21,Ola,D043
2663,2023-07-08 11:58:00,2023-07-08 12:09:00,HSR Layout,Indiranagar,3.2,64.11,Ola,D043
2664,2023-07-19 20:24:00,2023-07-19 20:36:00,Whitefield,Electronic City,5.6,129.86,Uber,D046
2665,2023-07-15 13:20:00,2023-07-15 13:55:00,MG Road,Marathahalli,9.5,234.44,Ola,D009
2666,2023-07-24 08:10:00,2023-07-24 08:37:00,Jayanagar,BTM Layout,5.9,131.03,Uber,D006
2667,2023-07-30 21:16:00,2023-07-30 21:52:00,Hebbal,Indiranagar,10.1,249.88,Uber,D017
2668,2023-07-20 14:57:00,2023-07-20 15:09:00,Koramangala,BTM Layout,8.7,197.72,Auto,D044
2669,2023-07-16 20:11:00,2023-07-16 20:39:00,Jayanagar,Indiranagar,4.1,87.7,Ola,D027
2670,2023-07-15 06:43:00,2023-07-15 07:28:00,Marathahalli,Hebbal,4.4,84.45,Auto,D002
2671,2023-07-22 12:36:00,2023-07-22 12:57:00,Indiranagar,MG Road,10.8,237.28,Ola,D010
2672,2023-07-15 15:45:00,2023-07-15 16:05:00,Whitefield,Koramangala,12.7,296.22,Ola,D017
2673,2023-07-19 08:07:00,2023-07-19 08:18:00,Koramangala,BTM Layout,11.0,269.98,Uber,D045
2674,2023-07-03 09:17:00,2023-07-03 09:38:00,BTM Layout,Marathahalli,7.1,153.6,Auto,D044
2675,2023-07-14 07:47:00,2023-07-14 08:18:00,Jayanagar,Hebbal,12.4,236.16,Ola,D013
2676,2023-07-23 21:45:00,2023-07-23 22:03:00,Electronic City,Jayanagar,13.0,324.55,Auto,D031
2677,2023-07-04 21:59:00,2023-07-04 22:43:00,Jayanagar,Whitefield,5.6,134.99,Auto,D047
2678,2023-07-07 16:54:00,2023-07-07 17:26:00,Marathahalli,MG Road,6.2,129.92,Ola,D025
2679,2023-07-14 14:10:00,2023-07-14 14:45:00,Jayanagar,Marathahalli,10.4,243.08,Auto,D002
2680,2023-07-25 17:44:00,2023-07-25 18:19:00,BTM Layout,MG Road,6.8,153.77,Ola,D018
2681,2023-07-01 19:35:00,2023-07-01 19:56:00,Indiranagar,MG Road,5.7,122.67,Auto,D006
2682,2023-07-06 20:50:00,2023-07-06 21:06:00,BTM Layout,Indiranagar,13.0,251.55,Uber,D017
2683,2023-07-05 18:16:00,2023-07-05 18:58:00,Hebbal,Jayanagar,11.0,241.44,Uber,D016
2684,2023-07-20 12:54:00,2023-07-20 13:18:00,MG Road,Jayanagar,13.1,307.6,Uber,D050
2685,2023-07-23 16:43:00,2023-07-23 16:58:00,Marathahalli,Koramangala,13.0,298.4,Ola,D044
2686,2023-07-29 19:44:00,2023-07-29 20:09:00,HSR Layout,Indiranagar,4.6,98.6,Uber,D036
2687,2023-07-11 08:24:00,2023-07-11 08:48:00,Indiranagar,Marathahalli,9.1,184.13,Uber,D032
2688,2023-07-17 08:08:00,2023-07-17 08:29:00,Hebbal,Koramangala,11.2,255.47,Auto,D023
2689,2023-07-16 21:05:00,2023-07-16 21:15:00,Marathahalli,Whitefield,3.7,90.36,Uber,D004
2690,2023-07-18 16:19:00,2023-07-18 17:04:00,BTM Layout,Koramangala,5.0,120.93,Uber,D032
2691,2023-07-02 09:30:00,2023-07-02 10:15:00,HSR Layout,MG Road,10.0,218.33,Ola,D035
2692,2023-07-25 15:00:00,2023-07-25 15:35:00,Indiranagar,HSR Layout,13.4,328.36,Auto,D040
2693,2023-07-02 06:50:00,2023-07-02 07:24:00,HSR Layout,Electronic City,4.4,109.15,Auto,D019
2694,2023-07-14 14:56:00,2023-07-14 15:19:00,Hebbal,Jayanagar,14.5,351.12,Auto,D047
2695,2023-07-06 17:08:00,2023-07-06 17:50:00,HSR Layout,Indiranagar,14.1,260.03,Auto,D016
2696,2023-07-01 06:47:00,2023-07-01 07:16:00,Indiranagar,Koramangala,10.4,243.47,Uber,D003
2697,2023-07-16 22:38:00,2023-07-16 23:22:00,BTM Layout,MG Road,9.9,180.53,Ola,D016
2698,2023-07-22 22:32:00,2023-07-22 23:05:00,Marathahalli,Electronic City,14.5,338.54,Ola,D005
2699,2023-07-02 12:11:00,2023-07-02 12:22:00,Electronic City,MG Road,12.7,247.96,Ola,D007
2700,2023-07-19 19:06:00,2023-07-19 19:35:00,HSR Layout,Hebbal,3.7,67.61,Ola,D014
2701,2023-07-07 18:40:00,2023-07-07 19:19:00,MG Road,HSR Layout,7.3,173.63,Uber,D029
2702,2023-07-02 22:43:00,2023-07-02 23:23:00,BTM Layout,Whitefield,4.3,79.39,Uber,D020
2703,2023-07-29 22:02:00,2023-07-29 22:32:00,BTM Layout,Whitefield,6.3,142.84,Auto,D006
2704,2023-07-26 08:37:00,2023-07-26 08:53:00,Electronic City,Marathahalli,9.4,230.67,Uber,D013
2705,2023-07-20 22:06:00,2023-07-20 22:40:00,MG Road,HSR Layout,12.1,298.44,Ola,D016
2706,2023-07-08 12:27:00,2023-07-08 12:44:00,BTM Layout,Indiranagar,8.6,214.82,Ola,D016
2707,2023-07-08 20:52:00,2023-07-08 21:12:00,HSR Layout,Marathahalli,3.2,76.04,Auto,D019
2708,2023-07-01 18:50:00,2023-07-01 19:23:00,MG Road,HSR Layout,12.6,275.44,Ola,D028
2709,2023-07-27 11:46:00,2023-07-27 12:22:00,Koramangala,Jayanagar,8.3,191.97,Ola,D014
2710,2023-07-02 20:33:00,2023-07-02 21:03:00,Electronic City,MG Road,13.0,278.65,Uber,D036
2711,2023-07-07 20:41:00,2023-07-07 21:26:00,Jayanagar,Koramangala,5.2,99.77,Uber,D025
2712,2023-07-30 22:32:00,2023-07-30 22:57:00,Hebbal,Indiranagar,10.9,256.8,Uber,D035
2713,2023-07-20 07:57:00,2023-07-20 08:24:00,Koramangala,Indiranagar,6.4,125.52,Auto,D038
2714,2023-07-04 15:33:00,2023-07-04 15:44:00,BTM Layout,Whitefield,13.6,319.39,Auto,D045
2715,2023-07-01 16:51:00,2023-07-01 17:08:00,MG Road,Jayanagar,13.6,266.05,Auto,D036
